filename,predicted_class,label,class_0_prob,class_1_prob,class_2_prob,var_x,var_y,var_z,linearity,planarity,anisotropy,ex,ey,ez,bbox_maxmin,bbox_midmin,axis_bending,num_boundaries,genus,is_hollow
BedSet_17_31.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3331,0.0001,0.0,0.0,0.0
BedSet_17_32.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3334,0.0001,0.0,0.0,0.0
BedSet_17_33.obj,2,2,0.0076,0.0144,0.978,0.7092,0.1773,0.1135,0.2908,0.1135,6.2498,0.0383,0.0192,0.0153,2.5,1.25,0.0877,0.0,0.0,0.0
BedSet_17_34.obj,0,0,0.9783,0.0217,0.0001,0.9983,0.0016,0.0001,0.0017,0.0001,12394.7549,0.773,0.0077,0.0307,100.794,3.9998,0.4868,0.0,0.0,0.0
BedSet_17_35.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3332,0.0001,0.0,0.0,0.0
BedSet_17_36.obj,0,0,0.9819,0.018,0.0,0.9991,0.0007,0.0002,0.0009,0.0002,4008.0117,0.7592,0.023,0.0115,65.9985,1.9999,0.6298,0.0,0.0,0.0
BedSet_17_37.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3332,0.0001,0.0,0.0,0.0
BedSet_17_38.obj,0,1,0.8719,0.1268,0.0013,0.9714,0.0281,0.0005,0.0286,0.0005,2028.9025,0.0077,0.0705,0.5981,78.0036,9.2001,0.0003,0.0,0.0,0.0
BedSet_17_39.obj,0,0,0.977,0.023,0.0001,0.9979,0.0021,0.0001,0.0021,0.0001,16370.0674,0.773,0.0077,0.0383,100.7941,4.9997,0.4756,0.0,0.0,0.0
BedSet_17_40.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3331,0.0001,0.0,0.0,0.0
BedSet_17_41.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3331,0.0001,0.0,0.0,0.0
BedSet_17_42.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3332,0.0001,0.0,0.0,0.0
BedSet_17_43.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3334,0.0001,0.0,0.0,0.0
BedSet_17_44.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3331,0.0001,0.0,0.0,0.0
BedSet_17_45.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3332,0.0001,0.0,0.0,0.0
BedSet_17_46.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3334,0.0001,0.0,0.0,0.0
BedSet_17_47.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3331,0.0001,0.0,0.0,0.0
BedSet_17_48.obj,0,0,0.9942,0.0058,0.0001,0.9978,0.0021,0.0001,0.0022,0.0001,16743.0879,0.0249,0.0058,0.5445,94.6644,4.3332,0.0001,0.0,0.0,0.0
BedSet_17_49.obj,1,1,0.3643,0.6344,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.7826,0.378,0.0663,0.0077,49.3022,8.6503,0.5196,0.0,0.0,0.0
BedSet_17_50.obj,1,1,0.3637,0.635,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.7821,0.378,0.0663,0.0077,49.3022,8.6503,0.5176,0.0,0.0,0.0
BedSet_17_51.obj,1,1,0.3647,0.634,0.0013,0.9545,0.0438,0.0017,0.0455,0.0017,565.7821,0.378,0.0663,0.0077,49.3022,8.6503,0.5205,0.0,0.0,0.0
BedSet_18_01.obj,1,1,0.0355,0.9418,0.0227,0.8868,0.1111,0.0022,0.1132,0.0022,408.029,0.0353,0.2471,0.5824,16.5,7.0,0.0081,0.0,0.0,0.0
BedSet_18_02.obj,0,0,0.9702,0.021,0.0089,0.9335,0.0334,0.0331,0.0665,0.0331,28.1842,0.0353,0.1412,0.0353,4.0,1.0,0.2635,0.0,0.0,0.0
BedSet_18_03.obj,0,0,0.9802,0.0186,0.0013,0.9335,0.0334,0.0331,0.0665,0.0331,28.1842,0.0353,0.1412,0.0353,4.0,1.0,0.7031,0.0,0.0,0.0
BedSet_18_04.obj,0,0,0.9701,0.0201,0.0098,0.9335,0.0334,0.0331,0.0665,0.0331,28.1842,0.0353,0.1412,0.0353,4.0,1.0,0.2222,0.0,0.0,0.0
BedSet_18_05.obj,0,0,0.9802,0.0186,0.0013,0.9335,0.0334,0.0331,0.0665,0.0331,28.1842,0.0353,0.1412,0.0353,4.0,1.0,0.7031,0.0,0.0,0.0
BedSet_18_06.obj,0,0,0.9875,0.0124,0.0002,0.9906,0.0088,0.0006,0.0094,0.0006,1797.725,0.7483,0.0706,0.0176,42.3998,4.0,0.0,0.0,0.0,0.0
BedSet_18_07.obj,0,0,0.9754,0.0243,0.0003,0.9846,0.0145,0.0009,0.0154,0.0009,1088.9791,0.0176,0.0706,0.5824,32.9998,4.0,0.0,0.0,0.0,0.0
BedSet_18_08.obj,0,0,0.9875,0.0124,0.0002,0.9906,0.0088,0.0006,0.0094,0.0006,1797.725,0.7483,0.0706,0.0176,42.3998,4.0,0.0,0.0,0.0,0.0
BedSet_18_09.obj,1,1,0.0659,0.9253,0.0088,0.6137,0.3815,0.0048,0.3863,0.0048,127.8408,0.713,0.0706,0.5647,10.1,8.0,0.4804,0.0,0.0,0.0
BedSet_19_01.obj,1,1,0.0928,0.8717,0.0355,0.6692,0.3307,0.0001,0.3308,0.0001,10200.1992,0.4062,0.0057,0.5779,101.001,71.0007,0.0,0.0,0.0,0.0
BedSet_19_02.obj,0,0,0.9951,0.0049,0.0001,0.999,0.0009,0.0001,0.001,0.0001,10200.0928,0.0057,0.0172,0.5779,101.0005,3.0,0.0,0.0,0.0,0.0
BedSet_19_03.obj,0,0,0.9946,0.0053,0.0001,0.998,0.0018,0.0002,0.002,0.0002,5040.5527,0.4062,0.0172,0.0057,71.0003,3.0,0.0,0.0,0.0,0.0
BedSet_19_04.obj,0,0,0.9951,0.0049,0.0001,0.999,0.0009,0.0001,0.001,0.0001,10200.0928,0.0057,0.0172,0.5779,101.0005,3.0,0.0,0.0,0.0,0.0
BedSet_19_05.obj,0,0,0.9946,0.0053,0.0001,0.998,0.0018,0.0002,0.002,0.0002,5040.5527,0.4062,0.0172,0.0057,71.0003,3.0,0.0,0.0,0.0,0.0
BedSet_19_06.obj,0,0,0.9952,0.0047,0.0001,0.9967,0.0017,0.0016,0.0033,0.0016,618.0695,0.0057,0.0984,0.0057,17.2557,1.0002,0.0,0.0,0.0,0.0
BedSet_19_07.obj,0,0,0.9951,0.0048,0.0001,0.9967,0.0017,0.0016,0.0033,0.0016,625.3641,0.0057,0.0972,0.0057,17.1029,1.0,0.0,0.0,0.0,0.0
BedSet_19_08.obj,0,0,0.9952,0.0047,0.0001,0.9966,0.0017,0.0017,0.0034,0.0017,596.3468,0.0057,0.0973,0.0057,17.1019,1.0002,0.0,0.0,0.0,0.0
BedSet_19_09.obj,0,0,0.9953,0.0047,0.0001,0.9974,0.0013,0.0012,0.0026,0.0012,815.97,0.005,0.0986,0.005,19.7817,1.0,0.0,0.0,0.0,0.0
BedSet_19_10.obj,0,0,0.9816,0.0183,0.0,0.9995,0.0003,0.0002,0.0005,0.0002,4368.4165,0.1365,0.4914,0.0115,42.8878,11.9105,0.4998,0.0,0.0,0.0
BedSet_19_11.obj,0,0,0.9816,0.0183,0.0,0.9995,0.0003,0.0002,0.0005,0.0002,4304.5132,0.1365,0.4914,0.0115,42.8878,11.9105,0.5001,0.0,0.0,0.0
BedSet_19_12.obj,1,0,0.1166,0.8563,0.0272,0.6457,0.3542,0.0,0.3543,0.0,18587.2695,0.4177,0.0057,0.5893,103.001,73.0007,0.1221,0.0,0.0,0.0
BedSet_19_13.obj,1,0,0.0975,0.8525,0.05,0.6383,0.3519,0.0098,0.3617,0.0098,65.0118,0.4177,0.103,0.5893,5.7222,4.0556,0.0046,0.0,0.0,0.0
BedSet_19_14.obj,0,0,0.9956,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,5360.105,0.0114,0.5922,0.0114,51.7503,1.0,0.0,0.0,0.0,0.0
BedSet_19_15.obj,0,0,0.9949,0.0051,0.0001,0.9987,0.0012,0.0001,0.0013,0.0001,12136.9463,0.0057,0.02,0.5836,102.0006,3.5,0.0003,0.0,0.0,0.0
BedSet_19_16.obj,0,0,0.985,0.0149,0.0002,0.9889,0.0103,0.0007,0.0111,0.0007,1337.824,0.0114,0.0029,0.1001,35.004,4.0004,0.0001,0.0,0.0,0.0
BedSet_19_17.obj,0,0,0.9806,0.0192,0.0002,0.9868,0.0124,0.0008,0.0132,0.0008,1273.2239,0.0114,0.0029,0.1001,34.9963,3.9995,0.0,0.0,0.0,0.0
BedSet_19_18.obj,0,0,0.985,0.0149,0.0002,0.9889,0.0103,0.0007,0.0111,0.0007,1337.239,0.0114,0.0029,0.1001,34.9963,3.9995,0.0001,0.0,0.0,0.0
BedSet_19_19.obj,0,0,0.9816,0.0181,0.0002,0.9874,0.0119,0.0007,0.0126,0.0007,1421.7177,0.0114,0.0029,0.1001,35.004,4.0004,0.0004,0.0,0.0,0.0
BedSet_19_20.obj,0,0,0.9765,0.0234,0.0001,0.9973,0.0025,0.0002,0.0027,0.0002,5065.8618,0.412,0.02,0.0057,72.0003,3.4999,0.4802,0.0,0.0,0.0
BedSet_19_21.obj,0,0,0.985,0.0149,0.0002,0.9889,0.0103,0.0007,0.0111,0.0007,1337.239,0.0114,0.0029,0.1001,34.9963,3.9995,0.0001,0.0,0.0,0.0
BedSet_19_22.obj,0,0,0.985,0.0149,0.0002,0.9889,0.0103,0.0007,0.0111,0.0007,1337.8378,0.0114,0.0029,0.1001,35.0042,4.0007,0.0001,0.0,0.0,0.0
BedSet_19_23.obj,1,1,0.0944,0.86,0.0456,0.672,0.324,0.0039,0.328,0.0039,171.2272,0.4005,0.0429,0.5722,13.3334,9.3333,0.0,0.0,0.0,0.0
BedSet_19_24.obj,0,0,0.9949,0.0051,0.0001,0.9987,0.0012,0.0001,0.0013,0.0001,11218.252,0.0057,0.02,0.5836,102.0006,3.5,0.0003,0.0,0.0,0.0
BedSet_19_25.obj,1,0,0.1163,0.8562,0.0275,0.6461,0.3539,0.0,0.3539,0.0,18457.9219,0.4176,0.006,0.5893,98.6479,69.9132,0.1169,0.0,0.0,0.0
BedSet_19_26.obj,0,0,0.9956,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,5382.3374,0.0114,0.5893,0.0114,51.5003,1.0001,0.0,0.0,0.0,0.0
BedSet_19_27.obj,1,0,0.1165,0.8566,0.0269,0.6461,0.3539,0.0,0.3539,0.0,18491.6152,0.4177,0.0057,0.5893,103.5189,73.3663,0.1264,0.0,0.0,0.0
BedSet_19_28.obj,0,0,0.9956,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,5304.5044,0.0114,0.5893,0.0114,51.5003,1.0001,0.0,0.0,0.0,0.0
BedSet_19_29.obj,0,0,0.9956,0.0044,0.0001,0.9996,0.0002,0.0002,0.0004,0.0002,5304.5674,0.0114,0.5893,0.0114,51.5003,1.0001,0.0,0.0,0.0,0.0
BedSet_19_30.obj,0,0,0.9937,0.0062,0.0001,0.9975,0.0024,0.0002,0.0025,0.0002,5183.5938,0.412,0.02,0.0057,72.0007,3.5001,0.0495,0.0,0.0,0.0
BedSet_20_01.obj,0,0,0.9724,0.0272,0.0004,0.9816,0.0161,0.0022,0.0184,0.0022,440.0052,0.0251,0.067,0.5229,20.8313,2.6707,0.0002,0.0,0.0,0.0
BedSet_20_02.obj,1,1,0.1285,0.8598,0.0116,0.9329,0.0619,0.0052,0.0671,0.0052,178.17,0.0964,0.23,0.5229,5.4231,2.3853,0.0002,0.0,0.0,0.0
BedSet_20_03.obj,1,2,0.0591,0.6915,0.2494,0.8225,0.1551,0.0224,0.1775,0.0224,36.7427,0.0506,0.0536,0.0506,1.0603,1.0,0.0314,0.0,0.0,0.0
BedSet_20_04.obj,1,2,0.0591,0.6915,0.2494,0.8225,0.1551,0.0224,0.1775,0.0224,36.7427,0.0506,0.0536,0.0506,1.0603,1.0,0.0314,0.0,0.0,0.0
BedSet_20_05.obj,1,2,0.059,0.6913,0.2496,0.8225,0.1551,0.0224,0.1775,0.0224,36.7428,0.0506,0.0536,0.0506,1.0603,1.0,0.031,0.0,0.0,0.0
BedSet_20_06.obj,1,2,0.059,0.6913,0.2496,0.8225,0.1551,0.0224,0.1775,0.0224,36.7428,0.0506,0.0536,0.0506,1.0603,1.0,0.031,0.0,0.0,0.0
BedSet_20_07.obj,1,1,0.1045,0.8629,0.0327,0.6555,0.3372,0.0073,0.3445,0.0073,90.3714,0.7137,0.1217,0.5229,5.8644,4.2967,0.2339,0.0,0.0,0.0
BedSet_20_08.obj,1,1,0.0617,0.9002,0.0382,0.6637,0.3135,0.0228,0.3363,0.0228,29.0621,0.6435,0.1217,0.4455,5.2881,3.661,0.5111,0.0,0.0,0.0
